,Unnamed: 0,ID,NAME,TYPE_ONE,TYPE_TWO,FAST_MOVE,FAST_MOVE_POWER,FAST_MOVE_TYPE,FAST_ENERGY_BOOST,FAST_MOVE_DURATION,CHARGE_MOVE,CHARGE_MOVE_POWER,CHARGED_MOVE_TYPE,CHARGE_MOVE_ENERGY_COST,CHARGE_MOVE_DURATION,DAMAGE WINDOW START
197,184,9,Shadow Blastoise,Water,,Water Gun,5.0,Water,5.0,0.5,Flash Cannon,100.0,Steel,100.0,2.7,1.6
198,195,9,Shadow Blastoise,Water,,Bite,6.0,Dark,4.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
199,186,9,Shadow Blastoise,Water,,Water Gun,5.0,Water,5.0,0.5,Hydro Cannon,90.0,Water,50.0,1.9,0.5
200,187,9,Shadow Blastoise,Water,,Bite,6.0,Dark,4.0,0.5,Hydro Pump,130.0,Water,100.0,3.3,0.9
201,188,9,Shadow Blastoise,Water,,Water Gun,5.0,Water,5.0,0.5,Hydro Pump,130.0,Water,100.0,3.3,0.9
202,185,9,Shadow Blastoise,Water,,Water Gun,5.0,Water,5.0,0.5,Skull Bash,130.0,Normal,100.0,3.1,1.8
203,190,9,Shadow Blastoise,Water,,Bite,6.0,Dark,4.0,0.5,Skull Bash,130.0,Normal,100.0,3.1,1.8
204,191,9,Shadow Blastoise,Water,,Bite,6.0,Dark,4.0,0.5,Flash Cannon,100.0,Steel,100.0,2.7,1.6
205,192,9,Shadow Blastoise,Water,,Bite,6.0,Dark,4.0,0.5,Ice Beam,90.0,Ice,50.0,3.3,1.3
206,193,9,Shadow Blastoise,Water,,Water Gun,5.0,Water,5.0,0.5,Ice Beam,90.0,Ice,50.0,3.3,1.3
207,189,9,Shadow Blastoise,Water,,Water Gun,5.0,Water,5.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
208,208,10,Caterpie,Bug,,Tackle,5.0,Normal,5.0,0.5,Struggle,35.0,Normal,0.0,2.2,1.2
209,209,10,Caterpie,Bug,,Bug Bite,5.0,Bug,6.0,0.5,Struggle,35.0,Normal,0.0,2.2,1.2
210,210,11,Metapod,Bug,,Tackle,5.0,Normal,5.0,0.5,Struggle,35.0,Normal,0.0,2.2,1.2
211,211,11,Metapod,Bug,,Bug Bite,5.0,Bug,6.0,0.5,Struggle,35.0,Normal,0.0,2.2,1.2
212,220,12,Butterfree,Bug,Flying,Confusion,20.0,Psychic,15.0,1.6,Signal Beam,75.0,Bug,50.0,2.9,1.8
213,219,12,Butterfree,Bug,Flying,Bug Bite,5.0,Bug,6.0,0.5,Bug Buzz,90.0,Bug,50.0,3.7,2.0
214,218,12,Butterfree,Bug,Flying,Bug Bite,5.0,Bug,6.0,0.5,Psychic,90.0,Psychic,50.0,2.8,1.3
215,217,12,Butterfree,Bug,Flying,Struggle Bug,15.0,Bug,15.0,1.5,Bug Buzz,90.0,Bug,50.0,3.7,2.0
216,214,12,Butterfree,Bug,Flying,Confusion,20.0,Psychic,15.0,1.6,Bug Buzz,90.0,Bug,50.0,3.7,2.0
217,215,12,Butterfree,Bug,Flying,Confusion,20.0,Psychic,15.0,1.6,Psychic,90.0,Psychic,50.0,2.8,1.3
218,213,12,Butterfree,Bug,Flying,Struggle Bug,15.0,Bug,15.0,1.5,Psychic,90.0,Psychic,50.0,2.8,1.3
219,212,12,Butterfree,Bug,Flying,Struggle Bug,15.0,Bug,15.0,1.5,Signal Beam,75.0,Bug,50.0,2.9,1.8
220,216,12,Butterfree,Bug,Flying,Bug Bite,5.0,Bug,6.0,0.5,Signal Beam,75.0,Bug,50.0,2.9,1.8
221,221,13,Shadow Weedle,Bug,Poison,Poison Sting,5.0,Poison,7.0,0.6,Frustration,10.0,Normal,33.0,2.0,1.0
222,222,13,Shadow Weedle,Bug,Poison,Poison Sting,5.0,Poison,7.0,0.6,Struggle,35.0,Normal,0.0,2.2,1.2
223,223,13,Shadow Weedle,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
224,224,13,Shadow Weedle,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Struggle,35.0,Normal,0.0,2.2,1.2
225,225,13,Weedle,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Return,35.0,Normal,33.0,0.7,0.1
226,226,13,Weedle,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Struggle,35.0,Normal,0.0,2.2,1.2
227,227,13,Weedle,Bug,Poison,Poison Sting,5.0,Poison,7.0,0.6,Struggle,35.0,Normal,0.0,2.2,1.2
228,228,13,Weedle,Bug,Poison,Poison Sting,5.0,Poison,7.0,0.6,Return,35.0,Normal,33.0,0.7,0.1
229,234,14,Kakuna,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Struggle,35.0,Normal,0.0,2.2,1.2
230,236,14,Kakuna,Bug,Poison,Poison Sting,5.0,Poison,7.0,0.6,Struggle,35.0,Normal,0.0,2.2,1.2
231,235,14,Kakuna,Bug,Poison,Poison Sting,5.0,Poison,7.0,0.6,Return,35.0,Normal,33.0,0.7,0.1
232,233,14,Kakuna,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Return,35.0,Normal,33.0,0.7,0.1
233,229,14,Shadow Kakuna,Bug,Poison,Poison Sting,5.0,Poison,7.0,0.6,Struggle,35.0,Normal,0.0,2.2,1.2
234,231,14,Shadow Kakuna,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
235,230,14,Shadow Kakuna,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Struggle,35.0,Normal,0.0,2.2,1.2
236,232,14,Shadow Kakuna,Bug,Poison,Poison Sting,5.0,Poison,7.0,0.6,Frustration,10.0,Normal,33.0,2.0,1.0
237,257,15,Beedrill,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Aerial Ace,55.0,Flying,33.0,2.4,1.9
238,258,15,Beedrill,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,X-Scissor,45.0,Bug,33.0,1.6,1.2
239,259,15,Beedrill,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,Aerial Ace,55.0,Flying,33.0,2.4,1.9
240,260,15,Beedrill,Bug,Poison,Poison Jab,10.0,Poison,7.0,0.8,X-Scissor,45.0,Bug,33.0,1.6,1.2
241,261,15,Beedrill,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,Return,35.0,Normal,33.0,0.7,0.1
242,262,15,Beedrill,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Return,35.0,Normal,33.0,0.7,0.1
243,263,15,Beedrill,Bug,Poison,Poison Jab,10.0,Poison,7.0,0.8,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
244,266,15,Beedrill,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
245,256,15,Beedrill,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
246,267,15,Beedrill,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Drill Run,80.0,Ground,50.0,2.8,1.7
247,268,15,Beedrill,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Fell Stinger,50.0,Bug,33.0,2.2,1.8
248,269,15,Beedrill,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,X-Scissor,45.0,Bug,33.0,1.6,1.2
249,270,15,Beedrill,Bug,Poison,Poison Jab,10.0,Poison,7.0,0.8,Drill Run,80.0,Ground,50.0,2.8,1.7
250,271,15,Beedrill,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,Drill Run,80.0,Ground,50.0,2.8,1.7
251,272,15,Beedrill,Bug,Poison,Poison Jab,10.0,Poison,7.0,0.8,Fell Stinger,50.0,Bug,33.0,2.2,1.8
252,265,15,Beedrill,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,Fell Stinger,50.0,Bug,33.0,2.2,1.8
253,255,15,Beedrill,Bug,Poison,Poison Jab,10.0,Poison,7.0,0.8,Aerial Ace,55.0,Flying,33.0,2.4,1.9
254,264,15,Beedrill,Bug,Poison,Poison Jab,10.0,Poison,7.0,0.8,Return,35.0,Normal,33.0,0.7,0.1
255,253,15,Shadow Beedrill,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Fell Stinger,50.0,Bug,33.0,2.2,1.8
256,237,15,Shadow Beedrill,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,Aerial Ace,55.0,Flying,33.0,2.4,1.9
257,238,15,Shadow Beedrill,Bug,Poison,Poison Jab,10.0,Poison,7.0,0.8,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
258,239,15,Shadow Beedrill,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
259,240,15,Shadow Beedrill,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,Fell Stinger,50.0,Bug,33.0,2.2,1.8
260,241,15,Shadow Beedrill,Bug,Poison,Poison Jab,10.0,Poison,7.0,0.8,Aerial Ace,55.0,Flying,33.0,2.4,1.9
261,242,15,Shadow Beedrill,Bug,Poison,Poison Jab,10.0,Poison,7.0,0.8,X-Scissor,45.0,Bug,33.0,1.6,1.2
262,243,15,Shadow Beedrill,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,X-Scissor,45.0,Bug,33.0,1.6,1.2
263,254,15,Shadow Beedrill,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,Drill Run,80.0,Ground,50.0,2.8,1.7
264,244,15,Shadow Beedrill,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Aerial Ace,55.0,Flying,33.0,2.4,1.9
265,245,15,Shadow Beedrill,Bug,Poison,Poison Jab,10.0,Poison,7.0,0.8,Drill Run,80.0,Ground,50.0,2.8,1.7
266,246,15,Shadow Beedrill,Bug,Poison,Poison Jab,10.0,Poison,7.0,0.8,Fell Stinger,50.0,Bug,33.0,2.2,1.8
267,247,15,Shadow Beedrill,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,Frustration,10.0,Normal,33.0,2.0,1.0
268,248,15,Shadow Beedrill,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Drill Run,80.0,Ground,50.0,2.8,1.7
269,249,15,Shadow Beedrill,Bug,Poison,Poison Jab,10.0,Poison,7.0,0.8,Frustration,10.0,Normal,33.0,2.0,1.0
270,250,15,Shadow Beedrill,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
271,251,15,Shadow Beedrill,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
272,252,15,Shadow Beedrill,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,X-Scissor,45.0,Bug,33.0,1.6,1.2
273,277,16,Pidgey,Normal,Flying,Quick Attack,8.0,Normal,10.0,0.8,Air Cutter,60.0,Flying,50.0,2.7,1.8
274,278,16,Pidgey,Normal,Flying,Tackle,5.0,Normal,5.0,0.5,Air Cutter,60.0,Flying,50.0,2.7,1.8
275,276,16,Pidgey,Normal,Flying,Tackle,5.0,Normal,5.0,0.5,Aerial Ace,55.0,Flying,33.0,2.4,1.9
276,274,16,Pidgey,Normal,Flying,Quick Attack,8.0,Normal,10.0,0.8,Twister,45.0,Dragon,33.0,2.8,0.95
277,273,16,Pidgey,Normal,Flying,Quick Attack,8.0,Normal,10.0,0.8,Aerial Ace,55.0,Flying,33.0,2.4,1.9
278,275,16,Pidgey,Normal,Flying,Tackle,5.0,Normal,5.0,0.5,Twister,45.0,Dragon,33.0,2.8,0.95
279,279,17,Pidgeotto,Normal,Flying,Wing Attack,8.0,Flying,9.0,0.8,Air Cutter,60.0,Flying,50.0,2.7,1.8
280,280,17,Pidgeotto,Normal,Flying,Wing Attack,8.0,Flying,9.0,0.8,Aerial Ace,55.0,Flying,33.0,2.4,1.9
281,281,17,Pidgeotto,Normal,Flying,Steel Wing,11.0,Steel,6.0,0.8,Twister,45.0,Dragon,33.0,2.8,0.95
282,282,17,Pidgeotto,Normal,Flying,Steel Wing,11.0,Steel,6.0,0.8,Air Cutter,60.0,Flying,50.0,2.7,1.8
283,283,17,Pidgeotto,Normal,Flying,Wing Attack,8.0,Flying,9.0,0.8,Twister,45.0,Dragon,33.0,2.8,0.95
284,284,17,Pidgeotto,Normal,Flying,Steel Wing,11.0,Steel,6.0,0.8,Aerial Ace,55.0,Flying,33.0,2.4,1.9
285,297,18,Pidgeot,Normal,Flying,Wing Attack,8.0,Flying,9.0,0.8,Air Cutter,60.0,Flying,50.0,2.7,1.8
286,298,18,Pidgeot,Normal,Flying,Steel Wing,11.0,Steel,6.0,0.8,Air Cutter,60.0,Flying,50.0,2.7,1.8
287,299,18,Pidgeot,Normal,Flying,Steel Wing,11.0,Steel,6.0,0.8,Brave Bird,130.0,Flying,100.0,2.0,1.0
288,300,18,Pidgeot,Normal,Flying,Wing Attack,8.0,Flying,9.0,0.8,Feather Dance,35.0,Flying,50.0,2.8,1.7
289,304,18,Pidgeot,Normal,Flying,Wing Attack,8.0,Flying,9.0,0.8,Brave Bird,130.0,Flying,100.0,2.0,1.0
290,302,18,Pidgeot,Normal,Flying,Air Slash,14.0,Flying,10.0,1.2,Feather Dance,35.0,Flying,50.0,2.8,1.7
291,303,18,Pidgeot,Normal,Flying,Air Slash,14.0,Flying,10.0,1.2,Air Cutter,60.0,Flying,50.0,2.7,1.8
292,296,18,Pidgeot,Normal,Flying,Gust,25.0,Flying,20.0,2.0,Brave Bird,130.0,Flying,100.0,2.0,1.0
293,301,18,Pidgeot,Normal,Flying,Steel Wing,11.0,Steel,6.0,0.8,Feather Dance,35.0,Flying,50.0,2.8,1.7
294,295,18,Pidgeot,Normal,Flying,Air Slash,14.0,Flying,10.0,1.2,Brave Bird,130.0,Flying,100.0,2.0,1.0
295,293,18,Pidgeot,Normal,Flying,Steel Wing,11.0,Steel,6.0,0.8,Hurricane,110.0,Flying,100.0,2.7,1.2
296,292,18,Pidgeot,Normal,Flying,Air Slash,14.0,Flying,10.0,1.2,Aerial Ace,55.0,Flying,33.0,2.4,1.9
297,291,18,Pidgeot,Normal,Flying,Wing Attack,8.0,Flying,9.0,0.8,Hurricane,110.0,Flying,100.0,2.7,1.2
298,290,18,Pidgeot,Normal,Flying,Steel Wing,11.0,Steel,6.0,0.8,Aerial Ace,55.0,Flying,33.0,2.4,1.9
299,289,18,Pidgeot,Normal,Flying,Wing Attack,8.0,Flying,9.0,0.8,Aerial Ace,55.0,Flying,33.0,2.4,1.9
300,288,18,Pidgeot,Normal,Flying,Gust,25.0,Flying,20.0,2.0,Air Cutter,60.0,Flying,50.0,2.7,1.8
301,287,18,Pidgeot,Normal,Flying,Air Slash,14.0,Flying,10.0,1.2,Hurricane,110.0,Flying,100.0,2.7,1.2
302,286,18,Pidgeot,Normal,Flying,Gust,25.0,Flying,20.0,2.0,Aerial Ace,55.0,Flying,33.0,2.4,1.9
303,285,18,Pidgeot,Normal,Flying,Gust,25.0,Flying,20.0,2.0,Hurricane,110.0,Flying,100.0,2.7,1.2
304,294,18,Pidgeot,Normal,Flying,Gust,25.0,Flying,20.0,2.0,Feather Dance,35.0,Flying,50.0,2.8,1.7
305,324,19,Alolan Rattata,Dark,Normal,Quick Attack,8.0,Normal,10.0,0.8,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
306,323,19,Alolan Rattata,Dark,Normal,Quick Attack,8.0,Normal,10.0,0.8,Crunch,70.0,Dark,33.0,3.2,1.3
307,325,19,Alolan Rattata,Dark,Normal,Tackle,5.0,Normal,5.0,0.5,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
308,326,19,Alolan Rattata,Dark,Normal,Tackle,5.0,Normal,5.0,0.5,Hyper Fang,80.0,Normal,50.0,2.5,1.5
309,327,19,Rattata,Normal,,Tackle,5.0,Normal,5.0,0.5,Dig,100.0,Ground,50.0,4.7,2.8
310,328,19,Alolan Rattata,Dark,Normal,Quick Attack,8.0,Normal,10.0,0.8,Hyper Fang,80.0,Normal,50.0,2.5,1.5
311,329,19,Alolan Rattata,Dark,Normal,Quick Attack,8.0,Normal,10.0,0.8,Return,35.0,Normal,33.0,0.7,0.1
312,333,19,Rattata,Normal,,Tackle,5.0,Normal,5.0,0.5,Return,35.0,Normal,33.0,0.7,0.1
313,331,19,Rattata,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Body Slam,50.0,Normal,33.0,1.9,1.2
314,332,19,Rattata,Normal,,Tackle,5.0,Normal,5.0,0.5,Body Slam,50.0,Normal,33.0,1.9,1.2
315,322,19,Alolan Rattata,Dark,Normal,Tackle,5.0,Normal,5.0,0.5,Return,35.0,Normal,33.0,0.7,0.1
316,334,19,Rattata,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Hyper Fang,80.0,Normal,50.0,2.5,1.5
317,335,19,Rattata,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Return,35.0,Normal,33.0,0.7,0.1
318,336,19,Alolan Rattata,Dark,Normal,Tackle,5.0,Normal,5.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
319,330,19,Rattata,Normal,,Tackle,5.0,Normal,5.0,0.5,Hyper Fang,80.0,Normal,50.0,2.5,1.5
320,321,19,Rattata,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Dig,100.0,Ground,50.0,4.7,2.8
321,319,19,Shadow Rattata,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Frustration,10.0,Normal,33.0,2.0,1.0
322,309,19,Shadow Alolan Rattata,Dark,Normal,Quick Attack,8.0,Normal,10.0,0.8,Frustration,10.0,Normal,33.0,2.0,1.0
323,305,19,Shadow Alolan Rattata,Dark,Normal,Tackle,5.0,Normal,5.0,0.5,Hyper Fang,80.0,Normal,50.0,2.5,1.5
324,306,19,Shadow Alolan Rattata,Dark,Normal,Quick Attack,8.0,Normal,10.0,0.8,Crunch,70.0,Dark,33.0,3.2,1.3
325,307,19,Shadow Alolan Rattata,Dark,Normal,Quick Attack,8.0,Normal,10.0,0.8,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
326,308,19,Shadow Alolan Rattata,Dark,Normal,Tackle,5.0,Normal,5.0,0.5,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
327,320,19,Shadow Alolan Rattata,Dark,Normal,Tackle,5.0,Normal,5.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
328,310,19,Shadow Alolan Rattata,Dark,Normal,Quick Attack,8.0,Normal,10.0,0.8,Hyper Fang,80.0,Normal,50.0,2.5,1.5
329,311,19,Shadow Rattata,Normal,,Tackle,5.0,Normal,5.0,0.5,Hyper Fang,80.0,Normal,50.0,2.5,1.5
330,313,19,Shadow Rattata,Normal,,Tackle,5.0,Normal,5.0,0.5,Dig,100.0,Ground,50.0,4.7,2.8
331,314,19,Shadow Rattata,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Dig,100.0,Ground,50.0,4.7,2.8
332,315,19,Shadow Alolan Rattata,Dark,Normal,Tackle,5.0,Normal,5.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
333,316,19,Shadow Rattata,Normal,,Tackle,5.0,Normal,5.0,0.5,Body Slam,50.0,Normal,33.0,1.9,1.2
334,317,19,Shadow Rattata,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Body Slam,50.0,Normal,33.0,1.9,1.2
335,318,19,Shadow Rattata,Normal,,Tackle,5.0,Normal,5.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
336,312,19,Shadow Rattata,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Hyper Fang,80.0,Normal,50.0,2.5,1.5
337,368,20,Alolan Raticate,Dark,Normal,Bite,6.0,Dark,4.0,0.5,Hyper Fang,80.0,Normal,50.0,2.5,1.5
338,358,20,Alolan Raticate,Dark,Normal,Quick Attack,8.0,Normal,10.0,0.8,Hyper Beam,150.0,Normal,100.0,3.8,3.3
339,359,20,Alolan Raticate,Dark,Normal,Quick Attack,8.0,Normal,10.0,0.8,Hyper Fang,80.0,Normal,50.0,2.5,1.5
340,356,20,Alolan Raticate,Dark,Normal,Bite,6.0,Dark,4.0,0.5,Hyper Beam,150.0,Normal,100.0,3.8,3.3
341,355,20,Raticate,Normal,,Bite,6.0,Dark,4.0,0.5,Hyper Fang,80.0,Normal,50.0,2.5,1.5
342,357,20,Alolan Raticate,Dark,Normal,Bite,6.0,Dark,4.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
343,360,20,Alolan Raticate,Dark,Normal,Quick Attack,8.0,Normal,10.0,0.8,Return,35.0,Normal,33.0,0.7,0.1
344,354,20,Raticate,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Dig,100.0,Ground,50.0,4.7,2.8
345,362,20,Alolan Raticate,Dark,Normal,Quick Attack,8.0,Normal,10.0,0.8,Crunch,70.0,Dark,33.0,3.2,1.3
346,363,20,Raticate,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Hyper Beam,150.0,Normal,100.0,3.8,3.3
347,364,20,Raticate,Normal,,Bite,6.0,Dark,4.0,0.5,Dig,100.0,Ground,50.0,4.7,2.8
348,365,20,Raticate,Normal,,Bite,6.0,Dark,4.0,0.5,Return,35.0,Normal,33.0,0.7,0.1
349,366,20,Raticate,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Return,35.0,Normal,33.0,0.7,0.1
350,367,20,Raticate,Normal,,Bite,6.0,Dark,4.0,0.5,Hyper Beam,150.0,Normal,100.0,3.8,3.3
351,361,20,Alolan Raticate,Dark,Normal,Bite,6.0,Dark,4.0,0.5,Return,35.0,Normal,33.0,0.7,0.1
352,353,20,Raticate,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Hyper Fang,80.0,Normal,50.0,2.5,1.5
353,346,20,Shadow Raticate,Normal,,Bite,6.0,Dark,4.0,0.5,Hyper Fang,80.0,Normal,50.0,2.5,1.5
354,351,20,Shadow Raticate,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Hyper Beam,150.0,Normal,100.0,3.8,3.3
355,352,20,Shadow Alolan Raticate,Dark,Normal,Quick Attack,8.0,Normal,10.0,0.8,Frustration,10.0,Normal,33.0,2.0,1.0
356,337,20,Shadow Raticate,Normal,,Bite,6.0,Dark,4.0,0.5,Dig,100.0,Ground,50.0,4.7,2.8
357,338,20,Shadow Alolan Raticate,Dark,Normal,Bite,6.0,Dark,4.0,0.5,Hyper Fang,80.0,Normal,50.0,2.5,1.5
358,339,20,Shadow Alolan Raticate,Dark,Normal,Bite,6.0,Dark,4.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
359,340,20,Shadow Alolan Raticate,Dark,Normal,Quick Attack,8.0,Normal,10.0,0.8,Hyper Fang,80.0,Normal,50.0,2.5,1.5
360,341,20,Shadow Alolan Raticate,Dark,Normal,Quick Attack,8.0,Normal,10.0,0.8,Hyper Beam,150.0,Normal,100.0,3.8,3.3
361,342,20,Shadow Alolan Raticate,Dark,Normal,Quick Attack,8.0,Normal,10.0,0.8,Crunch,70.0,Dark,33.0,3.2,1.3
362,344,20,Shadow Alolan Raticate,Dark,Normal,Bite,6.0,Dark,4.0,0.5,Hyper Beam,150.0,Normal,100.0,3.8,3.3
363,345,20,Shadow Raticate,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Frustration,10.0,Normal,33.0,2.0,1.0
364,347,20,Shadow Raticate,Normal,,Bite,6.0,Dark,4.0,0.5,Hyper Beam,150.0,Normal,100.0,3.8,3.3
365,348,20,Shadow Raticate,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Dig,100.0,Ground,50.0,4.7,2.8
366,349,20,Shadow Raticate,Normal,,Bite,6.0,Dark,4.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
367,350,20,Shadow Raticate,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Hyper Fang,80.0,Normal,50.0,2.5,1.5
368,343,20,Shadow Alolan Raticate,Dark,Normal,Bite,6.0,Dark,4.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
369,375,21,Spearow,Normal,Flying,Peck,10.0,Flying,10.0,1.0,Drill Peck,65.0,Flying,33.0,2.3,1.7
370,376,21,Spearow,Normal,Flying,Peck,10.0,Flying,10.0,1.0,Twister,45.0,Dragon,33.0,2.8,0.95
371,373,21,Spearow,Normal,Flying,Quick Attack,8.0,Normal,10.0,0.8,Drill Peck,65.0,Flying,33.0,2.3,1.7
372,374,21,Spearow,Normal,Flying,Peck,10.0,Flying,10.0,1.0,Sky Attack,80.0,Flying,50.0,2.0,1.5
373,371,21,Spearow,Normal,Flying,Peck,10.0,Flying,10.0,1.0,Aerial Ace,55.0,Flying,33.0,2.4,1.9
374,370,21,Spearow,Normal,Flying,Quick Attack,8.0,Normal,10.0,0.8,Sky Attack,80.0,Flying,50.0,2.0,1.5
375,369,21,Spearow,Normal,Flying,Quick Attack,8.0,Normal,10.0,0.8,Twister,45.0,Dragon,33.0,2.8,0.95
376,372,21,Spearow,Normal,Flying,Quick Attack,8.0,Normal,10.0,0.8,Aerial Ace,55.0,Flying,33.0,2.4,1.9
377,384,22,Fearow,Normal,Flying,Steel Wing,11.0,Steel,6.0,0.8,Drill Run,80.0,Ground,50.0,2.8,1.7
378,382,22,Fearow,Normal,Flying,Peck,10.0,Flying,10.0,1.0,Twister,45.0,Dragon,33.0,2.8,0.95
379,381,22,Fearow,Normal,Flying,Peck,10.0,Flying,10.0,1.0,Sky Attack,80.0,Flying,50.0,2.0,1.5
380,383,22,Fearow,Normal,Flying,Steel Wing,11.0,Steel,6.0,0.8,Sky Attack,80.0,Flying,50.0,2.0,1.5
381,379,22,Fearow,Normal,Flying,Peck,10.0,Flying,10.0,1.0,Drill Run,80.0,Ground,50.0,2.8,1.7
382,378,22,Fearow,Normal,Flying,Steel Wing,11.0,Steel,6.0,0.8,Twister,45.0,Dragon,33.0,2.8,0.95
383,377,22,Fearow,Normal,Flying,Peck,10.0,Flying,10.0,1.0,Aerial Ace,55.0,Flying,33.0,2.4,1.9
384,380,22,Fearow,Normal,Flying,Steel Wing,11.0,Steel,6.0,0.8,Aerial Ace,55.0,Flying,33.0,2.4,1.9
385,396,23,Ekans,Poison,,Poison Sting,5.0,Poison,7.0,0.6,Return,35.0,Normal,33.0,0.7,0.1
386,404,23,Ekans,Poison,,Poison Sting,5.0,Poison,7.0,0.6,Poison Fang,35.0,Poison,33.0,1.7,0.9
387,403,23,Ekans,Poison,,Acid,9.0,Poison,8.0,0.8,Return,35.0,Normal,33.0,0.7,0.1
388,402,23,Ekans,Poison,,Acid,9.0,Poison,8.0,0.8,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
389,401,23,Ekans,Poison,,Acid,9.0,Poison,8.0,0.8,Poison Fang,35.0,Poison,33.0,1.7,0.9
390,400,23,Ekans,Poison,,Acid,9.0,Poison,8.0,0.8,Gunk Shot,130.0,Poison,100.0,3.1,1.7
391,399,23,Ekans,Poison,,Poison Sting,5.0,Poison,7.0,0.6,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
392,398,23,Ekans,Poison,,Acid,9.0,Poison,8.0,0.8,Wrap,60.0,Normal,33.0,2.9,2.05
393,397,23,Ekans,Poison,,Poison Sting,5.0,Poison,7.0,0.6,Gunk Shot,130.0,Poison,100.0,3.1,1.7
394,395,23,Ekans,Poison,,Poison Sting,5.0,Poison,7.0,0.6,Wrap,60.0,Normal,33.0,2.9,2.05
395,386,23,Shadow Ekans,Poison,,Poison Sting,5.0,Poison,7.0,0.6,Wrap,60.0,Normal,33.0,2.9,2.05
