,Unnamed: 0,ID,NAME,TYPE_ONE,TYPE_TWO,FAST_MOVE,FAST_MOVE_POWER,FAST_MOVE_TYPE,FAST_ENERGY_BOOST,FAST_MOVE_DURATION,CHARGE_MOVE,CHARGE_MOVE_POWER,CHARGED_MOVE_TYPE,CHARGE_MOVE_ENERGY_COST,CHARGE_MOVE_DURATION,DAMAGE WINDOW START
545,526,27,Shadow Alolan Sandshrew,Ice,Steel,Metal Claw,8.0,Steel,7.0,0.7,Blizzard,130.0,Ice,100.0,3.1,1.5
546,527,27,Shadow Alolan Sandshrew,Ice,Steel,Metal Claw,8.0,Steel,7.0,0.7,Frustration,10.0,Normal,33.0,2.0,1.0
547,528,27,Shadow Alolan Sandshrew,Ice,Steel,Metal Claw,8.0,Steel,7.0,0.7,Night Slash,50.0,Dark,33.0,2.2,1.3
548,530,27,Shadow Sandshrew,Ground,,Mud Shot,5.0,Ground,7.0,0.6,Rock Slide,80.0,Rock,50.0,2.7,1.5
549,531,27,Shadow Sandshrew,Ground,,Mud Shot,5.0,Ground,7.0,0.6,Sand Tomb,60.0,Ground,33.0,4.0,1.7
550,529,27,Shadow Sandshrew,Ground,,Mud Shot,5.0,Ground,7.0,0.6,Rock Tomb,70.0,Rock,50.0,3.2,2.25
551,533,27,Shadow Sandshrew,Ground,,Mud Shot,5.0,Ground,7.0,0.6,Dig,100.0,Ground,50.0,4.7,2.8
552,534,27,Shadow Sandshrew,Ground,,Scratch,6.0,Normal,4.0,0.5,Dig,100.0,Ground,50.0,4.7,2.8
553,535,27,Shadow Sandshrew,Ground,,Mud Shot,5.0,Ground,7.0,0.6,Frustration,10.0,Normal,33.0,2.0,1.0
554,536,27,Shadow Sandshrew,Ground,,Scratch,6.0,Normal,4.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
555,537,27,Shadow Sandshrew,Ground,,Scratch,6.0,Normal,4.0,0.5,Rock Tomb,70.0,Rock,50.0,3.2,2.25
556,538,27,Shadow Alolan Sandshrew,Ice,Steel,Powder Snow,6.0,Ice,15.0,1.0,Gyro Ball,80.0,Steel,50.0,3.3,3.0
557,532,27,Shadow Sandshrew,Ground,,Scratch,6.0,Normal,4.0,0.5,Rock Slide,80.0,Rock,50.0,2.7,1.5
558,540,27,Shadow Alolan Sandshrew,Ice,Steel,Metal Claw,8.0,Steel,7.0,0.7,Gyro Ball,80.0,Steel,50.0,3.3,3.0
589,582,28,Shadow Sandslash,Ground,,Metal Claw,8.0,Steel,7.0,0.7,Frustration,10.0,Normal,33.0,2.0,1.0
590,587,28,Shadow Alolan Sandslash,Ice,Steel,Shadow Claw,9.0,Ghost,6.0,0.7,Gyro Ball,80.0,Steel,50.0,3.3,3.0
591,588,28,Shadow Alolan Sandslash,Ice,Steel,Shadow Claw,9.0,Ghost,6.0,0.7,Blizzard,130.0,Ice,100.0,3.1,1.5
592,559,28,Shadow Alolan Sandslash,Ice,Steel,Powder Snow,6.0,Ice,15.0,1.0,Frustration,10.0,Normal,33.0,2.0,1.0
593,561,28,Shadow Alolan Sandslash,Ice,Steel,Metal Claw,8.0,Steel,7.0,0.7,Frustration,10.0,Normal,33.0,2.0,1.0
594,562,28,Shadow Alolan Sandslash,Ice,Steel,Shadow Claw,9.0,Ghost,6.0,0.7,Ice Punch,50.0,Ice,33.0,1.9,1.3
595,563,28,Shadow Alolan Sandslash,Ice,Steel,Shadow Claw,9.0,Ghost,6.0,0.7,Bulldoze,80.0,Ground,50.0,3.5,2.6
596,564,28,Shadow Alolan Sandslash,Ice,Steel,Powder Snow,6.0,Ice,15.0,1.0,Gyro Ball,80.0,Steel,50.0,3.3,3.0
597,565,28,Shadow Alolan Sandslash,Ice,Steel,Metal Claw,8.0,Steel,7.0,0.7,Blizzard,130.0,Ice,100.0,3.1,1.5
598,566,28,Shadow Alolan Sandslash,Ice,Steel,Powder Snow,6.0,Ice,15.0,1.0,Bulldoze,80.0,Ground,50.0,3.5,2.6
599,567,28,Shadow Alolan Sandslash,Ice,Steel,Shadow Claw,9.0,Ghost,6.0,0.7,Drill Run,80.0,Ground,50.0,2.8,1.7
600,568,28,Shadow Alolan Sandslash,Ice,Steel,Metal Claw,8.0,Steel,7.0,0.7,Ice Punch,50.0,Ice,33.0,1.9,1.3
601,569,28,Shadow Alolan Sandslash,Ice,Steel,Metal Claw,8.0,Steel,7.0,0.7,Bulldoze,80.0,Ground,50.0,3.5,2.6
602,570,28,Shadow Alolan Sandslash,Ice,Steel,Powder Snow,6.0,Ice,15.0,1.0,Blizzard,130.0,Ice,100.0,3.1,1.5
603,571,28,Shadow Alolan Sandslash,Ice,Steel,Metal Claw,8.0,Steel,7.0,0.7,Drill Run,80.0,Ground,50.0,2.8,1.7
604,560,28,Shadow Alolan Sandslash,Ice,Steel,Shadow Claw,9.0,Ghost,6.0,0.7,Frustration,10.0,Normal,33.0,2.0,1.0
605,573,28,Shadow Sandslash,Ground,,Mud Shot,5.0,Ground,7.0,0.6,Bulldoze,80.0,Ground,50.0,3.5,2.6
606,572,28,Shadow Alolan Sandslash,Ice,Steel,Powder Snow,6.0,Ice,15.0,1.0,Ice Punch,50.0,Ice,33.0,1.9,1.3
607,585,28,Shadow Sandslash,Ground,,Metal Claw,8.0,Steel,7.0,0.7,Bulldoze,80.0,Ground,50.0,3.5,2.6
608,586,28,Shadow Alolan Sandslash,Ice,Steel,Powder Snow,6.0,Ice,15.0,1.0,Drill Run,80.0,Ground,50.0,2.8,1.7
609,583,28,Shadow Sandslash,Ground,,Mud Shot,5.0,Ground,7.0,0.6,Frustration,10.0,Normal,33.0,2.0,1.0
610,581,28,Shadow Sandslash,Ground,,Mud Shot,5.0,Ground,7.0,0.6,Rock Tomb,70.0,Rock,50.0,3.2,2.25
611,580,28,Shadow Sandslash,Ground,,Mud Shot,5.0,Ground,7.0,0.6,Night Slash,50.0,Dark,33.0,2.2,1.3
612,584,28,Shadow Sandslash,Ground,,Metal Claw,8.0,Steel,7.0,0.7,Night Slash,50.0,Dark,33.0,2.2,1.3
613,578,28,Shadow Sandslash,Ground,,Metal Claw,8.0,Steel,7.0,0.7,Scorching Sands,95.0,Ground,50.0,3.2,1.6
614,577,28,Shadow Sandslash,Ground,,Mud Shot,5.0,Ground,7.0,0.6,Scorching Sands,95.0,Ground,50.0,3.2,1.6
615,576,28,Shadow Sandslash,Ground,,Mud Shot,5.0,Ground,7.0,0.6,Earthquake,140.0,Ground,100.0,3.6,2.7
616,575,28,Shadow Sandslash,Ground,,Metal Claw,8.0,Steel,7.0,0.7,Earthquake,140.0,Ground,100.0,3.6,2.7
617,574,28,Shadow Alolan Sandslash,Ice,Steel,Metal Claw,8.0,Steel,7.0,0.7,Gyro Ball,80.0,Steel,50.0,3.3,3.0
618,579,28,Shadow Sandslash,Ground,,Metal Claw,8.0,Steel,7.0,0.7,Rock Tomb,70.0,Rock,50.0,3.2,2.25
627,624,29,Shadow Nidoran♀,Poison,,Poison Sting,5.0,Poison,7.0,0.6,Frustration,10.0,Normal,33.0,2.0,1.0
628,625,29,Shadow Nidoran♀,Poison,,Poison Sting,5.0,Poison,7.0,0.6,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
629,623,29,Shadow Nidoran♀,Poison,,Bite,6.0,Dark,4.0,0.5,Poison Fang,35.0,Poison,33.0,1.7,0.9
630,622,29,Shadow Nidoran♀,Poison,,Bite,6.0,Dark,4.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
631,621,29,Shadow Nidoran♀,Poison,,Poison Sting,5.0,Poison,7.0,0.6,Body Slam,50.0,Normal,33.0,1.9,1.2
632,620,29,Shadow Nidoran♀,Poison,,Bite,6.0,Dark,4.0,0.5,Body Slam,50.0,Normal,33.0,1.9,1.2
633,619,29,Shadow Nidoran♀,Poison,,Poison Sting,5.0,Poison,7.0,0.6,Poison Fang,35.0,Poison,33.0,1.7,0.9
634,626,29,Shadow Nidoran♀,Poison,,Bite,6.0,Dark,4.0,0.5,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
645,643,30,Shadow Nidorina,Poison,,Bite,6.0,Dark,4.0,0.5,Dig,100.0,Ground,50.0,4.7,2.8
646,642,30,Shadow Nidorina,Poison,,Poison Sting,5.0,Poison,7.0,0.6,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
647,641,30,Shadow Nidorina,Poison,,Poison Sting,5.0,Poison,7.0,0.6,Poison Fang,35.0,Poison,33.0,1.7,0.9
648,640,30,Shadow Nidorina,Poison,,Bite,6.0,Dark,4.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
649,639,30,Shadow Nidorina,Poison,,Poison Sting,5.0,Poison,7.0,0.6,Frustration,10.0,Normal,33.0,2.0,1.0
650,638,30,Shadow Nidorina,Poison,,Bite,6.0,Dark,4.0,0.5,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
651,637,30,Shadow Nidorina,Poison,,Poison Sting,5.0,Poison,7.0,0.6,Dig,100.0,Ground,50.0,4.7,2.8
652,636,30,Shadow Nidorina,Poison,,Poison Sting,5.0,Poison,7.0,0.6,Thunderbolt,80.0,Electric,50.0,2.5,1.8
653,635,30,Shadow Nidorina,Poison,,Bite,6.0,Dark,4.0,0.5,Thunderbolt,80.0,Electric,50.0,2.5,1.8
654,644,30,Shadow Nidorina,Poison,,Bite,6.0,Dark,4.0,0.5,Poison Fang,35.0,Poison,33.0,1.7,0.9
667,665,31,Shadow Nidoqueen,Poison,Ground,Poison Jab,10.0,Poison,7.0,0.8,Earth Power,100.0,Ground,50.0,3.6,2.7
668,655,31,Shadow Nidoqueen,Poison,Ground,Poison Jab,10.0,Poison,7.0,0.8,Frustration,10.0,Normal,33.0,2.0,1.0
669,666,31,Shadow Nidoqueen,Poison,Ground,Bite,6.0,Dark,4.0,0.5,Earthquake,140.0,Ground,100.0,3.6,2.7
670,657,31,Shadow Nidoqueen,Poison,Ground,Poison Jab,10.0,Poison,7.0,0.8,Earthquake,140.0,Ground,100.0,3.6,2.7
671,658,31,Shadow Nidoqueen,Poison,Ground,Bite,6.0,Dark,4.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
672,659,31,Shadow Nidoqueen,Poison,Ground,Bite,6.0,Dark,4.0,0.5,Sludge Wave,110.0,Poison,100.0,3.2,2.0
673,656,31,Shadow Nidoqueen,Poison,Ground,Bite,6.0,Dark,4.0,0.5,Stone Edge,100.0,Rock,100.0,2.3,0.7
674,661,31,Shadow Nidoqueen,Poison,Ground,Bite,6.0,Dark,4.0,0.5,Poison Fang,35.0,Poison,33.0,1.7,0.9
675,662,31,Shadow Nidoqueen,Poison,Ground,Poison Jab,10.0,Poison,7.0,0.8,Sludge Wave,110.0,Poison,100.0,3.2,2.0
676,663,31,Shadow Nidoqueen,Poison,Ground,Bite,6.0,Dark,4.0,0.5,Earth Power,100.0,Ground,50.0,3.6,2.7
677,664,31,Shadow Nidoqueen,Poison,Ground,Poison Jab,10.0,Poison,7.0,0.8,Stone Edge,100.0,Rock,100.0,2.3,0.7
678,660,31,Shadow Nidoqueen,Poison,Ground,Poison Jab,10.0,Poison,7.0,0.8,Poison Fang,35.0,Poison,33.0,1.7,0.9
687,685,32,Shadow Nidoran♂,Poison,,Peck,10.0,Flying,10.0,1.0,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
688,684,32,Shadow Nidoran♂,Poison,,Poison Sting,5.0,Poison,7.0,0.6,Body Slam,50.0,Normal,33.0,1.9,1.2
689,683,32,Shadow Nidoran♂,Poison,,Peck,10.0,Flying,10.0,1.0,Body Slam,50.0,Normal,33.0,1.9,1.2
690,682,32,Shadow Nidoran♂,Poison,,Poison Sting,5.0,Poison,7.0,0.6,Horn Attack,40.0,Normal,33.0,1.85,0.8
691,681,32,Shadow Nidoran♂,Poison,,Poison Sting,5.0,Poison,7.0,0.6,Frustration,10.0,Normal,33.0,2.0,1.0
692,680,32,Shadow Nidoran♂,Poison,,Peck,10.0,Flying,10.0,1.0,Frustration,10.0,Normal,33.0,2.0,1.0
693,679,32,Shadow Nidoran♂,Poison,,Poison Sting,5.0,Poison,7.0,0.6,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
694,686,32,Shadow Nidoran♂,Poison,,Peck,10.0,Flying,10.0,1.0,Horn Attack,40.0,Normal,33.0,1.85,0.8
705,703,33,Shadow Nidorino,Poison,,Poison Jab,10.0,Poison,7.0,0.8,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
706,702,33,Shadow Nidorino,Poison,,Poison Jab,10.0,Poison,7.0,0.8,Ice Beam,90.0,Ice,50.0,3.3,1.3
707,701,33,Shadow Nidorino,Poison,,Poison Sting,5.0,Poison,7.0,0.6,Dig,100.0,Ground,50.0,4.7,2.8
708,700,33,Shadow Nidorino,Poison,,Poison Sting,5.0,Poison,7.0,0.6,Frustration,10.0,Normal,33.0,2.0,1.0
709,699,33,Shadow Nidorino,Poison,,Poison Jab,10.0,Poison,7.0,0.8,Frustration,10.0,Normal,33.0,2.0,1.0
710,698,33,Shadow Nidorino,Poison,,Poison Sting,5.0,Poison,7.0,0.6,Ice Beam,90.0,Ice,50.0,3.3,1.3
711,697,33,Shadow Nidorino,Poison,,Poison Jab,10.0,Poison,7.0,0.8,Dig,100.0,Ground,50.0,4.7,2.8
712,696,33,Shadow Nidorino,Poison,,Poison Jab,10.0,Poison,7.0,0.8,Horn Attack,40.0,Normal,33.0,1.85,0.8
713,695,33,Shadow Nidorino,Poison,,Poison Sting,5.0,Poison,7.0,0.6,Horn Attack,40.0,Normal,33.0,1.85,0.8
714,704,33,Shadow Nidorino,Poison,,Poison Sting,5.0,Poison,7.0,0.6,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
739,737,34,Shadow Nidoking,Poison,Ground,Double Kick,10.0,Fighting,13.0,1.0,Sand Tomb,60.0,Ground,33.0,4.0,1.7
740,715,34,Shadow Nidoking,Poison,Ground,Fury Cutter,3.0,Bug,6.0,0.4,Frustration,10.0,Normal,33.0,2.0,1.0
741,716,34,Shadow Nidoking,Poison,Ground,Iron Tail,15.0,Steel,7.0,1.1,Sludge Wave,110.0,Poison,100.0,3.2,2.0
742,717,34,Shadow Nidoking,Poison,Ground,Fury Cutter,3.0,Bug,6.0,0.4,Megahorn,110.0,Bug,100.0,2.2,1.7
743,718,34,Shadow Nidoking,Poison,Ground,Poison Jab,10.0,Poison,7.0,0.8,Earth Power,100.0,Ground,50.0,3.6,2.7
744,738,34,Shadow Nidoking,Poison,Ground,Iron Tail,15.0,Steel,7.0,1.1,Earth Power,100.0,Ground,50.0,3.6,2.7
745,720,34,Shadow Nidoking,Poison,Ground,Poison Jab,10.0,Poison,7.0,0.8,Megahorn,110.0,Bug,100.0,2.2,1.7
746,721,34,Shadow Nidoking,Poison,Ground,Iron Tail,15.0,Steel,7.0,1.1,Frustration,10.0,Normal,33.0,2.0,1.0
747,722,34,Shadow Nidoking,Poison,Ground,Double Kick,10.0,Fighting,13.0,1.0,Sludge Wave,110.0,Poison,100.0,3.2,2.0
748,723,34,Shadow Nidoking,Poison,Ground,Double Kick,10.0,Fighting,13.0,1.0,Frustration,10.0,Normal,33.0,2.0,1.0
749,724,34,Shadow Nidoking,Poison,Ground,Double Kick,10.0,Fighting,13.0,1.0,Megahorn,110.0,Bug,100.0,2.2,1.7
750,725,34,Shadow Nidoking,Poison,Ground,Poison Jab,10.0,Poison,7.0,0.8,Frustration,10.0,Normal,33.0,2.0,1.0
751,719,34,Shadow Nidoking,Poison,Ground,Fury Cutter,3.0,Bug,6.0,0.4,Earth Power,100.0,Ground,50.0,3.6,2.7
752,727,34,Shadow Nidoking,Poison,Ground,Iron Tail,15.0,Steel,7.0,1.1,Megahorn,110.0,Bug,100.0,2.2,1.7
753,728,34,Shadow Nidoking,Poison,Ground,Double Kick,10.0,Fighting,13.0,1.0,Earthquake,140.0,Ground,100.0,3.6,2.7
754,729,34,Shadow Nidoking,Poison,Ground,Fury Cutter,3.0,Bug,6.0,0.4,Earthquake,140.0,Ground,100.0,3.6,2.7
755,730,34,Shadow Nidoking,Poison,Ground,Poison Jab,10.0,Poison,7.0,0.8,Earthquake,140.0,Ground,100.0,3.6,2.7
756,731,34,Shadow Nidoking,Poison,Ground,Double Kick,10.0,Fighting,13.0,1.0,Earth Power,100.0,Ground,50.0,3.6,2.7
757,732,34,Shadow Nidoking,Poison,Ground,Fury Cutter,3.0,Bug,6.0,0.4,Sludge Wave,110.0,Poison,100.0,3.2,2.0
758,733,34,Shadow Nidoking,Poison,Ground,Iron Tail,15.0,Steel,7.0,1.1,Sand Tomb,60.0,Ground,33.0,4.0,1.7
759,734,34,Shadow Nidoking,Poison,Ground,Poison Jab,10.0,Poison,7.0,0.8,Sand Tomb,60.0,Ground,33.0,4.0,1.7
760,735,34,Shadow Nidoking,Poison,Ground,Fury Cutter,3.0,Bug,6.0,0.4,Sand Tomb,60.0,Ground,33.0,4.0,1.7
761,736,34,Shadow Nidoking,Poison,Ground,Poison Jab,10.0,Poison,7.0,0.8,Sludge Wave,110.0,Poison,100.0,3.2,2.0
762,726,34,Shadow Nidoking,Poison,Ground,Iron Tail,15.0,Steel,7.0,1.1,Earthquake,140.0,Ground,100.0,3.6,2.7
796,820,37,Shadow Alolan Vulpix,Ice,,Zen Headbutt,12.0,Psychic,10.0,1.1,Blizzard,130.0,Ice,100.0,3.1,1.5
797,817,37,Shadow Alolan Vulpix,Ice,,Powder Snow,6.0,Ice,15.0,1.0,Weather Ball Ice,55.0,Ice,33.0,1.6,
798,818,37,Shadow Alolan Vulpix,Ice,,Zen Headbutt,12.0,Psychic,10.0,1.1,Weather Ball Ice,55.0,Ice,33.0,1.6,
799,819,37,Shadow Alolan Vulpix,Ice,,Powder Snow,6.0,Ice,15.0,1.0,Dark Pulse,80.0,Dark,50.0,3.0,1.4
800,808,37,Shadow Vulpix,Fire,,Quick Attack,8.0,Normal,10.0,0.8,Weather Ball Fire,55.0,Fire,33.0,1.6,
801,821,37,Shadow Alolan Vulpix,Ice,,Zen Headbutt,12.0,Psychic,10.0,1.1,Dark Pulse,80.0,Dark,50.0,3.0,1.4
802,823,37,Shadow Alolan Vulpix,Ice,,Powder Snow,6.0,Ice,15.0,1.0,Ice Beam,90.0,Ice,50.0,3.3,1.3
803,824,37,Shadow Alolan Vulpix,Ice,,Powder Snow,6.0,Ice,15.0,1.0,Blizzard,130.0,Ice,100.0,3.1,1.5
805,807,37,Shadow Vulpix,Fire,,Ember,10.0,Fire,10.0,1.0,Frustration,10.0,Normal,33.0,2.0,1.0
806,822,37,Shadow Alolan Vulpix,Ice,,Zen Headbutt,12.0,Psychic,10.0,1.1,Ice Beam,90.0,Ice,50.0,3.3,1.3
807,805,37,Shadow Vulpix,Fire,,Quick Attack,8.0,Normal,10.0,0.8,Frustration,10.0,Normal,33.0,2.0,1.0
809,789,37,Shadow Vulpix,Fire,,Ember,10.0,Fire,10.0,1.0,Flame Charge,70.0,Fire,33.0,3.8,2.9
810,790,37,Shadow Vulpix,Fire,,Ember,10.0,Fire,10.0,1.0,Weather Ball Fire,55.0,Fire,33.0,1.6,
811,791,37,Shadow Vulpix,Fire,,Quick Attack,8.0,Normal,10.0,0.8,Flamethrower,70.0,Fire,50.0,2.2,1.5
812,792,37,Shadow Vulpix,Fire,,Quick Attack,8.0,Normal,10.0,0.8,Flame Charge,70.0,Fire,33.0,3.8,2.9
813,794,37,Shadow Vulpix,Fire,,Ember,10.0,Fire,10.0,1.0,Body Slam,50.0,Normal,33.0,1.9,1.2
816,793,37,Shadow Vulpix,Fire,,Ember,10.0,Fire,10.0,1.0,Flamethrower,70.0,Fire,50.0,2.2,1.5
819,800,37,Shadow Vulpix,Fire,,Quick Attack,8.0,Normal,10.0,0.8,Body Slam,50.0,Normal,33.0,1.9,1.2
867,826,38,Shadow Ninetales,Fire,,Ember,10.0,Fire,10.0,1.0,Weather Ball Fire,55.0,Fire,33.0,1.6,
868,865,38,Shadow Ninetales,Fire,,Feint Attack,10.0,Dark,9.0,0.9,Flamethrower,70.0,Fire,50.0,2.2,1.5
869,842,38,Shadow Alolan Ninetales,Ice,Fairy,Powder Snow,6.0,Ice,15.0,1.0,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
870,841,38,Shadow Ninetales,Fire,,Fire Spin,14.0,Fire,10.0,1.1,Overheat,160.0,Fire,100.0,4.0,2.6
871,840,38,Shadow Alolan Ninetales,Ice,Fairy,Charm,20.0,Fairy,11.0,1.5,Ice Beam,90.0,Ice,50.0,3.3,1.3
872,839,38,Shadow Alolan Ninetales,Ice,Fairy,Charm,20.0,Fairy,11.0,1.5,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
873,838,38,Shadow Alolan Ninetales,Ice,Fairy,Feint Attack,10.0,Dark,9.0,0.9,Psyshock,65.0,Psychic,33.0,2.7,2.0
874,837,38,Shadow Alolan Ninetales,Ice,Fairy,Powder Snow,6.0,Ice,15.0,1.0,Weather Ball Ice,55.0,Ice,33.0,1.6,
875,836,38,Shadow Alolan Ninetales,Ice,Fairy,Feint Attack,10.0,Dark,9.0,0.9,Blizzard,130.0,Ice,100.0,3.1,1.5
876,835,38,Shadow Alolan Ninetales,Ice,Fairy,Feint Attack,10.0,Dark,9.0,0.9,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
877,834,38,Shadow Alolan Ninetales,Ice,Fairy,Feint Attack,10.0,Dark,9.0,0.9,Ice Beam,90.0,Ice,50.0,3.3,1.3
878,833,38,Shadow Alolan Ninetales,Ice,Fairy,Charm,20.0,Fairy,11.0,1.5,Weather Ball Ice,55.0,Ice,33.0,1.6,
879,832,38,Shadow Alolan Ninetales,Ice,Fairy,Charm,20.0,Fairy,11.0,1.5,Blizzard,130.0,Ice,100.0,3.1,1.5
880,831,38,Shadow Alolan Ninetales,Ice,Fairy,Powder Snow,6.0,Ice,15.0,1.0,Blizzard,130.0,Ice,100.0,3.1,1.5
881,830,38,Shadow Ninetales,Fire,,Feint Attack,10.0,Dark,9.0,0.9,Fire Blast,140.0,Fire,100.0,4.2,3.1
882,829,38,Shadow Ninetales,Fire,,Fire Spin,14.0,Fire,10.0,1.1,Flamethrower,70.0,Fire,50.0,2.2,1.5
883,828,38,Shadow Ninetales,Fire,,Feint Attack,10.0,Dark,9.0,0.9,Heat Wave,95.0,Fire,100.0,3.0,1.7
884,827,38,Shadow Ninetales,Fire,,Ember,10.0,Fire,10.0,1.0,Psyshock,65.0,Psychic,33.0,2.7,2.0
885,866,38,Shadow Alolan Ninetales,Ice,Fairy,Feint Attack,10.0,Dark,9.0,0.9,Weather Ball Ice,55.0,Ice,33.0,1.6,
886,843,38,Shadow Alolan Ninetales,Ice,Fairy,Powder Snow,6.0,Ice,15.0,1.0,Ice Beam,90.0,Ice,50.0,3.3,1.3
887,844,38,Shadow Ninetales,Fire,,Ember,10.0,Fire,10.0,1.0,Heat Wave,95.0,Fire,100.0,3.0,1.7
888,825,38,Shadow Alolan Ninetales,Ice,Fairy,Charm,20.0,Fairy,11.0,1.5,Psyshock,65.0,Psychic,33.0,2.7,2.0
889,846,38,Shadow Ninetales,Fire,,Feint Attack,10.0,Dark,9.0,0.9,Psyshock,65.0,Psychic,33.0,2.7,2.0
890,845,38,Shadow Ninetales,Fire,,Fire Spin,14.0,Fire,10.0,1.1,Solar Beam,180.0,Grass,100.0,4.9,2.7
891,864,38,Shadow Ninetales,Fire,,Fire Spin,14.0,Fire,10.0,1.1,Weather Ball Fire,55.0,Fire,33.0,1.6,
892,863,38,Shadow Ninetales,Fire,,Feint Attack,10.0,Dark,9.0,0.9,Weather Ball Fire,55.0,Fire,33.0,1.6,
893,862,38,Shadow Ninetales,Fire,,Feint Attack,10.0,Dark,9.0,0.9,Overheat,160.0,Fire,100.0,4.0,2.6
894,861,38,Shadow Ninetales,Fire,,Fire Spin,14.0,Fire,10.0,1.1,Psyshock,65.0,Psychic,33.0,2.7,2.0
895,860,38,Shadow Ninetales,Fire,,Fire Spin,14.0,Fire,10.0,1.1,Heat Wave,95.0,Fire,100.0,3.0,1.7
896,859,38,Shadow Ninetales,Fire,,Ember,10.0,Fire,10.0,1.0,Scorching Sands,95.0,Ground,50.0,3.2,1.6
897,858,38,Shadow Ninetales,Fire,,Ember,10.0,Fire,10.0,1.0,Overheat,160.0,Fire,100.0,4.0,2.6
898,856,38,Shadow Ninetales,Fire,,Fire Spin,14.0,Fire,10.0,1.1,Fire Blast,140.0,Fire,100.0,4.2,3.1
899,857,38,Shadow Ninetales,Fire,,Ember,10.0,Fire,10.0,1.0,Fire Blast,140.0,Fire,100.0,4.2,3.1
900,854,38,Shadow Ninetales,Fire,,Ember,10.0,Fire,10.0,1.0,Solar Beam,180.0,Grass,100.0,4.9,2.7
901,853,38,Shadow Ninetales,Fire,,Ember,10.0,Fire,10.0,1.0,Frustration,10.0,Normal,33.0,2.0,1.0
902,852,38,Shadow Ninetales,Fire,,Feint Attack,10.0,Dark,9.0,0.9,Frustration,10.0,Normal,33.0,2.0,1.0
903,851,38,Shadow Ninetales,Fire,,Fire Spin,14.0,Fire,10.0,1.1,Scorching Sands,95.0,Ground,50.0,3.2,1.6
904,850,38,Shadow Ninetales,Fire,,Fire Spin,14.0,Fire,10.0,1.1,Frustration,10.0,Normal,33.0,2.0,1.0
905,849,38,Shadow Ninetales,Fire,,Feint Attack,10.0,Dark,9.0,0.9,Scorching Sands,95.0,Ground,50.0,3.2,1.6
906,848,38,Shadow Ninetales,Fire,,Ember,10.0,Fire,10.0,1.0,Flamethrower,70.0,Fire,50.0,2.2,1.5
907,847,38,Shadow Alolan Ninetales,Ice,Fairy,Powder Snow,6.0,Ice,15.0,1.0,Psyshock,65.0,Psychic,33.0,2.7,2.0
908,855,38,Shadow Ninetales,Fire,,Feint Attack,10.0,Dark,9.0,0.9,Solar Beam,180.0,Grass,100.0,4.9,2.7
937,949,41,Shadow Zubat,Poison,Flying,Quick Attack,8.0,Normal,10.0,0.8,Poison Fang,35.0,Poison,33.0,1.7,0.9
938,950,41,Shadow Zubat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Air Cutter,60.0,Flying,50.0,2.7,1.8
939,951,41,Shadow Zubat,Poison,Flying,Quick Attack,8.0,Normal,10.0,0.8,Air Cutter,60.0,Flying,50.0,2.7,1.8
940,952,41,Shadow Zubat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Swift,60.0,Normal,50.0,2.8,2.0
941,956,41,Shadow Zubat,Poison,Flying,Quick Attack,8.0,Normal,10.0,0.8,Frustration,10.0,Normal,33.0,2.0,1.0
942,954,41,Shadow Zubat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
943,955,41,Shadow Zubat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
944,948,41,Shadow Zubat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Poison Fang,35.0,Poison,33.0,1.7,0.9
945,953,41,Shadow Zubat,Poison,Flying,Quick Attack,8.0,Normal,10.0,0.8,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
946,947,41,Shadow Zubat,Poison,Flying,Quick Attack,8.0,Normal,10.0,0.8,Swift,60.0,Normal,50.0,2.8,2.0
967,966,42,Shadow Golbat,Poison,Flying,Wing Attack,8.0,Flying,9.0,0.8,Poison Fang,35.0,Poison,33.0,1.7,0.9
968,965,42,Shadow Golbat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
969,958,42,Shadow Golbat,Poison,Flying,Wing Attack,8.0,Flying,9.0,0.8,Frustration,10.0,Normal,33.0,2.0,1.0
